session_id,pattern,t,x,vx,input_left,input_right
noisy_sine_004,noisy_sine,0.0,62.141,0.0,1,0
noisy_sine_004,noisy_sine,0.01667,60.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.03333,59.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.05,57.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.06667,56.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.08333,54.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.1,53.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.11667,51.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.13333,50.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.15,48.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.16667,47.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.18333,45.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.2,44.141,-90.0,0,1
noisy_sine_004,noisy_sine,0.21667,45.641,90.0,1,0
noisy_sine_004,noisy_sine,0.23333,44.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.25,42.641,-90.0,1,0
noisy_sine_004,noisy_sine,0.26667,41.141,-90.0,1,0
noisy_sine_004,noisy_sine,0.28333,39.641,-90.0,0,0
noisy_sine_004,noisy_sine,0.3,39.641,0.0,0,0
noisy_sine_004,noisy_sine,0.31667,39.641,0.0,0,0
noisy_sine_004,noisy_sine,0.33333,39.641,0.0,0,0
noisy_sine_004,noisy_sine,0.35,39.641,0.0,0,0
noisy_sine_004,noisy_sine,0.36667,39.641,0.0,0,0
noisy_sine_004,noisy_sine,0.38333,39.641,0.0,0,1
noisy_sine_004,noisy_sine,0.4,41.141,90.0,0,1
noisy_sine_004,noisy_sine,0.41667,42.641,90.0,0,1
noisy_sine_004,noisy_sine,0.43333,44.141,90.0,0,1
noisy_sine_004,noisy_sine,0.45,45.641,90.0,0,1
noisy_sine_004,noisy_sine,0.46667,47.141,90.0,0,1
noisy_sine_004,noisy_sine,0.48333,48.641,90.0,0,1
noisy_sine_004,noisy_sine,0.5,50.141,90.0,0,1
noisy_sine_004,noisy_sine,0.51667,51.641,90.0,0,1
noisy_sine_004,noisy_sine,0.53333,53.141,90.0,0,1
noisy_sine_004,noisy_sine,0.55,54.641,90.0,0,1
noisy_sine_004,noisy_sine,0.56667,56.141,90.0,0,1
noisy_sine_004,noisy_sine,0.58333,57.641,90.0,0,1
noisy_sine_004,noisy_sine,0.6,59.141,90.0,0,1
noisy_sine_004,noisy_sine,0.61667,60.641,90.0,0,1
noisy_sine_004,noisy_sine,0.63333,62.141,90.0,0,1
noisy_sine_004,noisy_sine,0.65,63.641,90.0,0,1
noisy_sine_004,noisy_sine,0.66667,65.141,90.0,0,1
noisy_sine_004,noisy_sine,0.68333,66.641,90.0,0,1
noisy_sine_004,noisy_sine,0.7,68.141,90.0,0,1
noisy_sine_004,noisy_sine,0.71667,69.641,90.0,0,1
noisy_sine_004,noisy_sine,0.73333,71.141,90.0,0,1
noisy_sine_004,noisy_sine,0.75,72.641,90.0,0,1
noisy_sine_004,noisy_sine,0.76667,74.141,90.0,0,1
noisy_sine_004,noisy_sine,0.78333,75.641,90.0,0,1
noisy_sine_004,noisy_sine,0.8,77.141,90.0,0,1
noisy_sine_004,noisy_sine,0.81667,78.641,90.0,0,1
noisy_sine_004,noisy_sine,0.83333,80.141,90.0,0,1
noisy_sine_004,noisy_sine,0.85,81.641,90.0,0,1
noisy_sine_004,noisy_sine,0.86667,83.141,90.0,0,1
noisy_sine_004,noisy_sine,0.88333,84.641,90.0,0,1
noisy_sine_004,noisy_sine,0.9,86.141,90.0,1,0
noisy_sine_004,noisy_sine,0.91667,84.641,-90.0,0,1
noisy_sine_004,noisy_sine,0.93333,86.141,90.0,0,1
noisy_sine_004,noisy_sine,0.95,87.641,90.0,0,1
noisy_sine_004,noisy_sine,0.96667,89.141,90.0,0,1
noisy_sine_004,noisy_sine,0.98333,90.641,90.0,0,1
noisy_sine_004,noisy_sine,1.0,92.141,90.0,0,1
noisy_sine_004,noisy_sine,1.01667,93.641,90.0,0,1
noisy_sine_004,noisy_sine,1.03333,95.141,90.0,0,1
noisy_sine_004,noisy_sine,1.05,96.641,90.0,0,1
noisy_sine_004,noisy_sine,1.06667,98.141,90.0,0,0
noisy_sine_004,noisy_sine,1.08333,98.141,0.0,0,1
noisy_sine_004,noisy_sine,1.1,99.641,90.0,0,1
noisy_sine_004,noisy_sine,1.11667,101.141,90.0,0,1
noisy_sine_004,noisy_sine,1.13333,102.641,90.0,0,1
noisy_sine_004,noisy_sine,1.15,104.141,90.0,0,1
noisy_sine_004,noisy_sine,1.16667,105.641,90.0,0,1
noisy_sine_004,noisy_sine,1.18333,107.141,90.0,0,1
noisy_sine_004,noisy_sine,1.2,108.641,90.0,0,1
noisy_sine_004,noisy_sine,1.21667,110.141,90.0,0,1
noisy_sine_004,noisy_sine,1.23333,111.641,90.0,0,1
noisy_sine_004,noisy_sine,1.25,113.141,90.0,0,1
noisy_sine_004,noisy_sine,1.26667,114.641,90.0,0,1
noisy_sine_004,noisy_sine,1.28333,116.141,90.0,0,0
noisy_sine_004,noisy_sine,1.3,116.141,0.0,0,1
noisy_sine_004,noisy_sine,1.31667,117.641,90.0,0,1
noisy_sine_004,noisy_sine,1.33333,119.141,90.0,0,1
noisy_sine_004,noisy_sine,1.35,120.641,90.0,0,1
noisy_sine_004,noisy_sine,1.36667,122.141,90.0,0,1
noisy_sine_004,noisy_sine,1.38333,123.641,90.0,0,1
noisy_sine_004,noisy_sine,1.4,125.141,90.0,0,1
noisy_sine_004,noisy_sine,1.41667,126.641,90.0,0,1
noisy_sine_004,noisy_sine,1.43333,128.141,90.0,0,1
noisy_sine_004,noisy_sine,1.45,129.641,90.0,0,1
noisy_sine_004,noisy_sine,1.46667,131.141,90.0,0,1
noisy_sine_004,noisy_sine,1.48333,132.641,90.0,0,1
noisy_sine_004,noisy_sine,1.5,134.141,90.0,0,1
noisy_sine_004,noisy_sine,1.51667,135.641,90.0,0,1
noisy_sine_004,noisy_sine,1.53333,137.141,90.0,0,1
noisy_sine_004,noisy_sine,1.55,138.641,90.0,0,1
noisy_sine_004,noisy_sine,1.56667,140.141,90.0,0,1
noisy_sine_004,noisy_sine,1.58333,141.641,90.0,0,1
noisy_sine_004,noisy_sine,1.6,143.141,90.0,0,1
noisy_sine_004,noisy_sine,1.61667,144.641,90.0,0,1
noisy_sine_004,noisy_sine,1.63333,146.141,90.0,0,1
noisy_sine_004,noisy_sine,1.65,147.641,90.0,0,1
noisy_sine_004,noisy_sine,1.66667,149.141,90.0,0,1
noisy_sine_004,noisy_sine,1.68333,150.641,90.0,0,1
noisy_sine_004,noisy_sine,1.7,152.141,90.0,0,1
noisy_sine_004,noisy_sine,1.71667,153.641,90.0,0,1
noisy_sine_004,noisy_sine,1.73333,155.141,90.0,0,1
noisy_sine_004,noisy_sine,1.75,156.641,90.0,0,1
noisy_sine_004,noisy_sine,1.76667,158.141,90.0,0,1
noisy_sine_004,noisy_sine,1.78333,159.641,90.0,0,1
noisy_sine_004,noisy_sine,1.8,161.141,90.0,0,1
noisy_sine_004,noisy_sine,1.81667,162.641,90.0,0,1
noisy_sine_004,noisy_sine,1.83333,164.141,90.0,0,1
noisy_sine_004,noisy_sine,1.85,165.641,90.0,0,1
noisy_sine_004,noisy_sine,1.86667,167.141,90.0,0,1
noisy_sine_004,noisy_sine,1.88333,168.641,90.0,0,1
noisy_sine_004,noisy_sine,1.9,170.141,90.0,0,1
noisy_sine_004,noisy_sine,1.91667,171.641,90.0,0,1
noisy_sine_004,noisy_sine,1.93333,173.141,90.0,0,1
noisy_sine_004,noisy_sine,1.95,174.641,90.0,0,1
noisy_sine_004,noisy_sine,1.96667,176.141,90.0,0,1
noisy_sine_004,noisy_sine,1.98333,177.641,90.0,0,1
noisy_sine_004,noisy_sine,2.0,179.141,90.0,0,1
noisy_sine_004,noisy_sine,2.01667,180.641,90.0,0,0
noisy_sine_004,noisy_sine,2.03333,180.641,0.0,0,1
noisy_sine_004,noisy_sine,2.05,182.141,90.0,0,0
noisy_sine_004,noisy_sine,2.06667,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.08333,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.1,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.11667,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.13333,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.15,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.16667,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.18333,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.2,182.141,0.0,0,0
noisy_sine_004,noisy_sine,2.21667,182.141,0.0,1,0
noisy_sine_004,noisy_sine,2.23333,180.641,-90.0,0,0
noisy_sine_004,noisy_sine,2.25,180.641,0.0,1,0
noisy_sine_004,noisy_sine,2.26667,179.141,-90.0,0,0
noisy_sine_004,noisy_sine,2.28333,179.141,0.0,1,0
noisy_sine_004,noisy_sine,2.3,177.641,-90.0,0,0
noisy_sine_004,noisy_sine,2.31667,177.641,0.0,1,0
noisy_sine_004,noisy_sine,2.33333,176.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.35,174.641,-90.0,0,0
noisy_sine_004,noisy_sine,2.36667,174.641,0.0,1,0
noisy_sine_004,noisy_sine,2.38333,173.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.4,171.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.41667,170.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.43333,168.641,-90.0,0,0
noisy_sine_004,noisy_sine,2.45,168.641,0.0,1,0
noisy_sine_004,noisy_sine,2.46667,167.141,-90.0,0,1
noisy_sine_004,noisy_sine,2.48333,168.641,90.0,1,0
noisy_sine_004,noisy_sine,2.5,167.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.51667,165.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.53333,164.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.55,162.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.56667,161.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.58333,159.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.6,158.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.61667,156.641,-90.0,0,1
noisy_sine_004,noisy_sine,2.63333,158.141,90.0,1,0
noisy_sine_004,noisy_sine,2.65,156.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.66667,155.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.68333,153.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.7,152.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.71667,150.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.73333,149.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.75,147.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.76667,146.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.78333,144.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.8,143.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.81667,141.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.83333,140.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.85,138.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.86667,137.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.88333,135.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.9,134.141,-90.0,0,0
noisy_sine_004,noisy_sine,2.91667,134.141,0.0,1,0
noisy_sine_004,noisy_sine,2.93333,132.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.95,131.141,-90.0,1,0
noisy_sine_004,noisy_sine,2.96667,129.641,-90.0,1,0
noisy_sine_004,noisy_sine,2.98333,128.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.0,126.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.01667,125.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.03333,123.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.05,122.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.06667,120.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.08333,119.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.1,117.641,-90.0,0,1
noisy_sine_004,noisy_sine,3.11667,119.141,90.0,1,0
noisy_sine_004,noisy_sine,3.13333,117.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.15,116.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.16667,114.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.18333,113.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.2,111.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.21667,110.141,-90.0,0,0
noisy_sine_004,noisy_sine,3.23333,110.141,0.0,1,0
noisy_sine_004,noisy_sine,3.25,108.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.26667,107.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.28333,105.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.3,104.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.31667,102.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.33333,101.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.35,99.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.36667,98.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.38333,96.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.4,95.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.41667,93.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.43333,92.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.45,90.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.46667,89.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.48333,87.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.5,86.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.51667,84.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.53333,83.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.55,81.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.56667,80.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.58333,78.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.6,77.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.61667,75.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.63333,74.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.65,72.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.66667,71.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.68333,69.641,-90.0,0,0
noisy_sine_004,noisy_sine,3.7,69.641,0.0,1,0
noisy_sine_004,noisy_sine,3.71667,68.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.73333,66.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.75,65.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.76667,63.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.78333,62.141,-90.0,0,1
noisy_sine_004,noisy_sine,3.8,63.641,90.0,1,0
noisy_sine_004,noisy_sine,3.81667,62.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.83333,60.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.85,59.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.86667,57.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.88333,56.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.9,54.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.91667,53.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.93333,51.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.95,50.141,-90.0,1,0
noisy_sine_004,noisy_sine,3.96667,48.641,-90.0,1,0
noisy_sine_004,noisy_sine,3.98333,47.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.0,45.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.01667,44.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.03333,42.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.05,41.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.06667,39.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.08333,38.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.1,36.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.11667,35.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.13333,33.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.15,32.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.16667,30.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.18333,29.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.2,27.641,-90.0,1,0
noisy_sine_004,noisy_sine,4.21667,26.141,-90.0,1,0
noisy_sine_004,noisy_sine,4.23333,24.641,-90.0,0,0
noisy_sine_004,noisy_sine,4.25,24.641,0.0,0,0
noisy_sine_004,noisy_sine,4.26667,24.641,0.0,0,0
noisy_sine_004,noisy_sine,4.28333,24.641,0.0,0,0
noisy_sine_004,noisy_sine,4.3,24.641,0.0,1,0
noisy_sine_004,noisy_sine,4.31667,23.141,-90.0,0,0
noisy_sine_004,noisy_sine,4.33333,23.141,0.0,1,0
noisy_sine_004,noisy_sine,4.35,21.641,-90.0,0,1
noisy_sine_004,noisy_sine,4.36667,23.141,90.0,0,1
noisy_sine_004,noisy_sine,4.38333,24.641,90.0,0,0
noisy_sine_004,noisy_sine,4.4,24.641,0.0,0,1
noisy_sine_004,noisy_sine,4.41667,26.141,90.0,0,1
noisy_sine_004,noisy_sine,4.43333,27.641,90.0,0,0
noisy_sine_004,noisy_sine,4.45,27.641,0.0,0,1
noisy_sine_004,noisy_sine,4.46667,29.141,90.0,0,1
noisy_sine_004,noisy_sine,4.48333,30.641,90.0,0,0
noisy_sine_004,noisy_sine,4.5,30.641,0.0,0,1
noisy_sine_004,noisy_sine,4.51667,32.141,90.0,0,1
noisy_sine_004,noisy_sine,4.53333,33.641,90.0,0,1
noisy_sine_004,noisy_sine,4.55,35.141,90.0,0,1
noisy_sine_004,noisy_sine,4.56667,36.641,90.0,0,0
noisy_sine_004,noisy_sine,4.58333,36.641,0.0,0,1
noisy_sine_004,noisy_sine,4.6,38.141,90.0,0,1
noisy_sine_004,noisy_sine,4.61667,39.641,90.0,0,1
noisy_sine_004,noisy_sine,4.63333,41.141,90.0,0,1
noisy_sine_004,noisy_sine,4.65,42.641,90.0,0,1
noisy_sine_004,noisy_sine,4.66667,44.141,90.0,0,1
noisy_sine_004,noisy_sine,4.68333,45.641,90.0,0,1
noisy_sine_004,noisy_sine,4.7,47.141,90.0,0,1
noisy_sine_004,noisy_sine,4.71667,48.641,90.0,0,1
noisy_sine_004,noisy_sine,4.73333,50.141,90.0,0,1
noisy_sine_004,noisy_sine,4.75,51.641,90.0,0,1
noisy_sine_004,noisy_sine,4.76667,53.141,90.0,0,1
noisy_sine_004,noisy_sine,4.78333,54.641,90.0,0,1
noisy_sine_004,noisy_sine,4.8,56.141,90.0,0,1
noisy_sine_004,noisy_sine,4.81667,57.641,90.0,0,1
noisy_sine_004,noisy_sine,4.83333,59.141,90.0,0,1
noisy_sine_004,noisy_sine,4.85,60.641,90.0,0,1
noisy_sine_004,noisy_sine,4.86667,62.141,90.0,0,1
noisy_sine_004,noisy_sine,4.88333,63.641,90.0,0,1
