session_id,pattern,t,x,vx,input_left,input_right
ping_pong_000,ping_pong,0.0,46.491,0.0,0,1
ping_pong_000,ping_pong,0.01667,47.991,90.0,0,1
ping_pong_000,ping_pong,0.03333,49.491,90.0,0,1
ping_pong_000,ping_pong,0.05,50.991,90.0,0,1
ping_pong_000,ping_pong,0.06667,52.491,90.0,0,1
ping_pong_000,ping_pong,0.08333,53.991,90.0,0,1
ping_pong_000,ping_pong,0.1,55.491,90.0,0,1
ping_pong_000,ping_pong,0.11667,56.991,90.0,0,1
ping_pong_000,ping_pong,0.13333,58.491,90.0,0,1
ping_pong_000,ping_pong,0.15,59.991,90.0,0,1
ping_pong_000,ping_pong,0.16667,61.491,90.0,0,1
ping_pong_000,ping_pong,0.18333,62.991,90.0,0,1
ping_pong_000,ping_pong,0.2,64.491,90.0,0,1
ping_pong_000,ping_pong,0.21667,65.991,90.0,0,1
ping_pong_000,ping_pong,0.23333,67.491,90.0,0,1
ping_pong_000,ping_pong,0.25,68.991,90.0,0,1
ping_pong_000,ping_pong,0.26667,70.491,90.0,0,1
ping_pong_000,ping_pong,0.28333,71.991,90.0,0,1
ping_pong_000,ping_pong,0.3,73.491,90.0,0,1
ping_pong_000,ping_pong,0.31667,74.991,90.0,0,1
ping_pong_000,ping_pong,0.33333,76.491,90.0,0,1
ping_pong_000,ping_pong,0.35,77.991,90.0,0,1
ping_pong_000,ping_pong,0.36667,79.491,90.0,0,1
ping_pong_000,ping_pong,0.38333,80.991,90.0,0,1
ping_pong_000,ping_pong,0.4,82.491,90.0,0,1
ping_pong_000,ping_pong,0.41667,83.991,90.0,0,1
ping_pong_000,ping_pong,0.43333,85.491,90.0,0,1
ping_pong_000,ping_pong,0.45,86.991,90.0,0,1
ping_pong_000,ping_pong,0.46667,88.491,90.0,0,1
ping_pong_000,ping_pong,0.48333,89.991,90.0,0,1
ping_pong_000,ping_pong,0.5,91.491,90.0,0,1
ping_pong_000,ping_pong,0.51667,92.991,90.0,0,1
ping_pong_000,ping_pong,0.53333,94.491,90.0,0,1
ping_pong_000,ping_pong,0.55,95.991,90.0,0,1
ping_pong_000,ping_pong,0.56667,97.491,90.0,0,1
ping_pong_000,ping_pong,0.58333,98.991,90.0,0,1
ping_pong_000,ping_pong,0.6,100.491,90.0,0,1
ping_pong_000,ping_pong,0.61667,101.991,90.0,0,1
ping_pong_000,ping_pong,0.63333,103.491,90.0,0,1
ping_pong_000,ping_pong,0.65,104.991,90.0,0,1
ping_pong_000,ping_pong,0.66667,106.491,90.0,0,1
ping_pong_000,ping_pong,0.68333,107.991,90.0,0,1
ping_pong_000,ping_pong,0.7,109.491,90.0,0,1
ping_pong_000,ping_pong,0.71667,110.991,90.0,0,1
ping_pong_000,ping_pong,0.73333,112.491,90.0,0,1
ping_pong_000,ping_pong,0.75,113.991,90.0,0,1
ping_pong_000,ping_pong,0.76667,115.491,90.0,0,1
ping_pong_000,ping_pong,0.78333,116.991,90.0,0,1
ping_pong_000,ping_pong,0.8,118.491,90.0,0,1
ping_pong_000,ping_pong,0.81667,119.991,90.0,0,1
ping_pong_000,ping_pong,0.83333,121.491,90.0,0,1
ping_pong_000,ping_pong,0.85,122.991,90.0,0,1
ping_pong_000,ping_pong,0.86667,124.491,90.0,0,1
ping_pong_000,ping_pong,0.88333,125.991,90.0,0,1
ping_pong_000,ping_pong,0.9,127.491,90.0,0,1
ping_pong_000,ping_pong,0.91667,128.991,90.0,0,1
ping_pong_000,ping_pong,0.93333,130.491,90.0,0,1
ping_pong_000,ping_pong,0.95,131.991,90.0,0,1
ping_pong_000,ping_pong,0.96667,133.491,90.0,0,1
ping_pong_000,ping_pong,0.98333,134.991,90.0,0,1
ping_pong_000,ping_pong,1.0,136.491,90.0,0,1
ping_pong_000,ping_pong,1.01667,137.991,90.0,0,1
ping_pong_000,ping_pong,1.03333,139.491,90.0,0,1
ping_pong_000,ping_pong,1.05,140.991,90.0,0,1
ping_pong_000,ping_pong,1.06667,142.491,90.0,0,1
ping_pong_000,ping_pong,1.08333,143.991,90.0,0,1
ping_pong_000,ping_pong,1.1,145.491,90.0,0,1
ping_pong_000,ping_pong,1.11667,146.991,90.0,0,1
ping_pong_000,ping_pong,1.13333,148.491,90.0,0,1
ping_pong_000,ping_pong,1.15,149.991,90.0,0,1
ping_pong_000,ping_pong,1.16667,151.491,90.0,0,1
ping_pong_000,ping_pong,1.18333,152.991,90.0,0,1
ping_pong_000,ping_pong,1.2,154.491,90.0,0,1
ping_pong_000,ping_pong,1.21667,155.991,90.0,0,1
ping_pong_000,ping_pong,1.23333,157.491,90.0,0,1
ping_pong_000,ping_pong,1.25,158.991,90.0,0,1
ping_pong_000,ping_pong,1.26667,160.491,90.0,0,1
ping_pong_000,ping_pong,1.28333,161.991,90.0,0,1
ping_pong_000,ping_pong,1.3,163.491,90.0,0,1
ping_pong_000,ping_pong,1.31667,164.991,90.0,0,1
ping_pong_000,ping_pong,1.33333,166.491,90.0,0,1
ping_pong_000,ping_pong,1.35,167.991,90.0,0,1
ping_pong_000,ping_pong,1.36667,169.491,90.0,0,1
ping_pong_000,ping_pong,1.38333,170.991,90.0,0,1
ping_pong_000,ping_pong,1.4,172.491,90.0,0,1
ping_pong_000,ping_pong,1.41667,173.991,90.0,0,1
ping_pong_000,ping_pong,1.43333,175.491,90.0,0,1
ping_pong_000,ping_pong,1.45,176.991,90.0,0,1
ping_pong_000,ping_pong,1.46667,178.491,90.0,0,1
ping_pong_000,ping_pong,1.48333,179.991,90.0,0,1
ping_pong_000,ping_pong,1.5,181.491,90.0,0,1
ping_pong_000,ping_pong,1.51667,182.991,90.0,0,1
ping_pong_000,ping_pong,1.53333,184.491,90.0,0,1
ping_pong_000,ping_pong,1.55,185.991,90.0,0,1
ping_pong_000,ping_pong,1.56667,187.491,90.0,0,1
ping_pong_000,ping_pong,1.58333,188.991,90.0,0,1
ping_pong_000,ping_pong,1.6,190.491,90.0,0,1
ping_pong_000,ping_pong,1.61667,191.991,90.0,0,1
ping_pong_000,ping_pong,1.63333,193.491,90.0,0,1
ping_pong_000,ping_pong,1.65,194.991,90.0,0,1
ping_pong_000,ping_pong,1.66667,196.491,90.0,0,1
ping_pong_000,ping_pong,1.68333,197.991,90.0,0,1
ping_pong_000,ping_pong,1.7,199.491,90.0,0,1
ping_pong_000,ping_pong,1.71667,200.991,90.0,0,0
ping_pong_000,ping_pong,1.73333,200.991,0.0,0,0
ping_pong_000,ping_pong,1.75,200.991,0.0,1,0
ping_pong_000,ping_pong,1.76667,199.491,-90.0,1,0
ping_pong_000,ping_pong,1.78333,197.991,-90.0,1,0
ping_pong_000,ping_pong,1.8,196.491,-90.0,1,0
ping_pong_000,ping_pong,1.81667,194.991,-90.0,1,0
ping_pong_000,ping_pong,1.83333,193.491,-90.0,1,0
ping_pong_000,ping_pong,1.85,191.991,-90.0,1,0
ping_pong_000,ping_pong,1.86667,190.491,-90.0,1,0
ping_pong_000,ping_pong,1.88333,188.991,-90.0,1,0
ping_pong_000,ping_pong,1.9,187.491,-90.0,1,0
ping_pong_000,ping_pong,1.91667,185.991,-90.0,1,0
ping_pong_000,ping_pong,1.93333,184.491,-90.0,1,0
ping_pong_000,ping_pong,1.95,182.991,-90.0,1,0
ping_pong_000,ping_pong,1.96667,181.491,-90.0,1,0
ping_pong_000,ping_pong,1.98333,179.991,-90.0,1,0
ping_pong_000,ping_pong,2.0,178.491,-90.0,1,0
ping_pong_000,ping_pong,2.01667,176.991,-90.0,1,0
ping_pong_000,ping_pong,2.03333,175.491,-90.0,1,0
ping_pong_000,ping_pong,2.05,173.991,-90.0,1,0
ping_pong_000,ping_pong,2.06667,172.491,-90.0,1,0
ping_pong_000,ping_pong,2.08333,170.991,-90.0,1,0
ping_pong_000,ping_pong,2.1,169.491,-90.0,1,0
ping_pong_000,ping_pong,2.11667,167.991,-90.0,1,0
ping_pong_000,ping_pong,2.13333,166.491,-90.0,1,0
ping_pong_000,ping_pong,2.15,164.991,-90.0,1,0
ping_pong_000,ping_pong,2.16667,163.491,-90.0,1,0
ping_pong_000,ping_pong,2.18333,161.991,-90.0,1,0
ping_pong_000,ping_pong,2.2,160.491,-90.0,1,0
ping_pong_000,ping_pong,2.21667,158.991,-90.0,1,0
ping_pong_000,ping_pong,2.23333,157.491,-90.0,1,0
ping_pong_000,ping_pong,2.25,155.991,-90.0,1,0
ping_pong_000,ping_pong,2.26667,154.491,-90.0,1,0
ping_pong_000,ping_pong,2.28333,152.991,-90.0,1,0
ping_pong_000,ping_pong,2.3,151.491,-90.0,1,0
ping_pong_000,ping_pong,2.31667,149.991,-90.0,1,0
ping_pong_000,ping_pong,2.33333,148.491,-90.0,1,0
ping_pong_000,ping_pong,2.35,146.991,-90.0,1,0
ping_pong_000,ping_pong,2.36667,145.491,-90.0,1,0
ping_pong_000,ping_pong,2.38333,143.991,-90.0,1,0
ping_pong_000,ping_pong,2.4,142.491,-90.0,1,0
ping_pong_000,ping_pong,2.41667,140.991,-90.0,1,0
ping_pong_000,ping_pong,2.43333,139.491,-90.0,1,0
ping_pong_000,ping_pong,2.45,137.991,-90.0,1,0
ping_pong_000,ping_pong,2.46667,136.491,-90.0,1,0
ping_pong_000,ping_pong,2.48333,134.991,-90.0,1,0
ping_pong_000,ping_pong,2.5,133.491,-90.0,1,0
ping_pong_000,ping_pong,2.51667,131.991,-90.0,1,0
ping_pong_000,ping_pong,2.53333,130.491,-90.0,1,0
ping_pong_000,ping_pong,2.55,128.991,-90.0,1,0
ping_pong_000,ping_pong,2.56667,127.491,-90.0,1,0
ping_pong_000,ping_pong,2.58333,125.991,-90.0,1,0
ping_pong_000,ping_pong,2.6,124.491,-90.0,1,0
ping_pong_000,ping_pong,2.61667,122.991,-90.0,1,0
ping_pong_000,ping_pong,2.63333,121.491,-90.0,1,0
ping_pong_000,ping_pong,2.65,119.991,-90.0,1,0
ping_pong_000,ping_pong,2.66667,118.491,-90.0,1,0
ping_pong_000,ping_pong,2.68333,116.991,-90.0,1,0
ping_pong_000,ping_pong,2.7,115.491,-90.0,1,0
ping_pong_000,ping_pong,2.71667,113.991,-90.0,1,0
ping_pong_000,ping_pong,2.73333,112.491,-90.0,1,0
ping_pong_000,ping_pong,2.75,110.991,-90.0,1,0
ping_pong_000,ping_pong,2.76667,109.491,-90.0,1,0
ping_pong_000,ping_pong,2.78333,107.991,-90.0,1,0
ping_pong_000,ping_pong,2.8,106.491,-90.0,1,0
ping_pong_000,ping_pong,2.81667,104.991,-90.0,1,0
ping_pong_000,ping_pong,2.83333,103.491,-90.0,1,0
ping_pong_000,ping_pong,2.85,101.991,-90.0,1,0
ping_pong_000,ping_pong,2.86667,100.491,-90.0,1,0
ping_pong_000,ping_pong,2.88333,98.991,-90.0,1,0
ping_pong_000,ping_pong,2.9,97.491,-90.0,1,0
ping_pong_000,ping_pong,2.91667,95.991,-90.0,1,0
ping_pong_000,ping_pong,2.93333,94.491,-90.0,1,0
ping_pong_000,ping_pong,2.95,92.991,-90.0,1,0
ping_pong_000,ping_pong,2.96667,91.491,-90.0,1,0
ping_pong_000,ping_pong,2.98333,89.991,-90.0,1,0
ping_pong_000,ping_pong,3.0,88.491,-90.0,1,0
ping_pong_000,ping_pong,3.01667,86.991,-90.0,1,0
ping_pong_000,ping_pong,3.03333,85.491,-90.0,1,0
ping_pong_000,ping_pong,3.05,83.991,-90.0,1,0
ping_pong_000,ping_pong,3.06667,82.491,-90.0,1,0
ping_pong_000,ping_pong,3.08333,80.991,-90.0,1,0
ping_pong_000,ping_pong,3.1,79.491,-90.0,1,0
ping_pong_000,ping_pong,3.11667,77.991,-90.0,1,0
ping_pong_000,ping_pong,3.13333,76.491,-90.0,1,0
ping_pong_000,ping_pong,3.15,74.991,-90.0,1,0
ping_pong_000,ping_pong,3.16667,73.491,-90.0,1,0
ping_pong_000,ping_pong,3.18333,71.991,-90.0,1,0
ping_pong_000,ping_pong,3.2,70.491,-90.0,1,0
ping_pong_000,ping_pong,3.21667,68.991,-90.0,1,0
ping_pong_000,ping_pong,3.23333,67.491,-90.0,1,0
ping_pong_000,ping_pong,3.25,65.991,-90.0,1,0
ping_pong_000,ping_pong,3.26667,64.491,-90.0,1,0
ping_pong_000,ping_pong,3.28333,62.991,-90.0,1,0
ping_pong_000,ping_pong,3.3,61.491,-90.0,1,0
ping_pong_000,ping_pong,3.31667,59.991,-90.0,1,0
ping_pong_000,ping_pong,3.33333,58.491,-90.0,1,0
ping_pong_000,ping_pong,3.35,56.991,-90.0,1,0
ping_pong_000,ping_pong,3.36667,55.491,-90.0,1,0
ping_pong_000,ping_pong,3.38333,53.991,-90.0,1,0
ping_pong_000,ping_pong,3.4,52.491,-90.0,1,0
ping_pong_000,ping_pong,3.41667,50.991,-90.0,1,0
ping_pong_000,ping_pong,3.43333,49.491,-90.0,1,0
ping_pong_000,ping_pong,3.45,47.991,-90.0,1,0
ping_pong_000,ping_pong,3.46667,46.491,-90.0,1,0
ping_pong_000,ping_pong,3.48333,44.991,-90.0,1,0
ping_pong_000,ping_pong,3.5,43.491,-90.0,1,0
ping_pong_000,ping_pong,3.51667,41.991,-90.0,1,0
ping_pong_000,ping_pong,3.53333,40.491,-90.0,1,0
ping_pong_000,ping_pong,3.55,38.991,-90.0,1,0
ping_pong_000,ping_pong,3.56667,37.491,-90.0,1,0
ping_pong_000,ping_pong,3.58333,35.991,-90.0,1,0
ping_pong_000,ping_pong,3.6,34.491,-90.0,1,0
ping_pong_000,ping_pong,3.61667,32.991,-90.0,1,0
ping_pong_000,ping_pong,3.63333,31.491,-90.0,1,0
ping_pong_000,ping_pong,3.65,29.991,-90.0,1,0
ping_pong_000,ping_pong,3.66667,28.491,-90.0,1,0
ping_pong_000,ping_pong,3.68333,26.991,-90.0,1,0
ping_pong_000,ping_pong,3.7,25.491,-90.0,1,0
ping_pong_000,ping_pong,3.71667,23.991,-90.0,1,0
ping_pong_000,ping_pong,3.73333,22.491,-90.0,1,0
ping_pong_000,ping_pong,3.75,20.991,-90.0,1,0
ping_pong_000,ping_pong,3.76667,19.491,-90.0,1,0
ping_pong_000,ping_pong,3.78333,17.991,-90.0,1,0
ping_pong_000,ping_pong,3.8,16.491,-90.0,1,0
ping_pong_000,ping_pong,3.81667,14.991,-90.0,1,0
ping_pong_000,ping_pong,3.83333,13.491,-90.0,1,0
ping_pong_000,ping_pong,3.85,11.991,-90.0,1,0
ping_pong_000,ping_pong,3.86667,10.491,-90.0,1,0
ping_pong_000,ping_pong,3.88333,8.991,-90.0,1,0
ping_pong_000,ping_pong,3.9,7.491,-90.0,1,0
ping_pong_000,ping_pong,3.91667,5.991,-90.0,1,0
ping_pong_000,ping_pong,3.93333,4.491,-90.0,1,0
ping_pong_000,ping_pong,3.95,2.991,-90.0,0,0
ping_pong_000,ping_pong,3.96667,2.991,0.0,0,0
ping_pong_000,ping_pong,3.98333,2.991,0.0,0,1
ping_pong_000,ping_pong,4.0,4.491,90.0,0,1
ping_pong_000,ping_pong,4.01667,5.991,90.0,0,1
ping_pong_000,ping_pong,4.03333,7.491,90.0,0,1
ping_pong_000,ping_pong,4.05,8.991,90.0,0,1
ping_pong_000,ping_pong,4.06667,10.491,90.0,0,1
ping_pong_000,ping_pong,4.08333,11.991,90.0,0,1
ping_pong_000,ping_pong,4.1,13.491,90.0,0,1
ping_pong_000,ping_pong,4.11667,14.991,90.0,0,1
ping_pong_000,ping_pong,4.13333,16.491,90.0,0,1
ping_pong_000,ping_pong,4.15,17.991,90.0,0,1
ping_pong_000,ping_pong,4.16667,19.491,90.0,0,1
ping_pong_000,ping_pong,4.18333,20.991,90.0,0,1
ping_pong_000,ping_pong,4.2,22.491,90.0,0,1
ping_pong_000,ping_pong,4.21667,23.991,90.0,0,1
ping_pong_000,ping_pong,4.23333,25.491,90.0,0,1
ping_pong_000,ping_pong,4.25,26.991,90.0,0,1
ping_pong_000,ping_pong,4.26667,28.491,90.0,0,1
ping_pong_000,ping_pong,4.28333,29.991,90.0,0,1
ping_pong_000,ping_pong,4.3,31.491,90.0,0,1
ping_pong_000,ping_pong,4.31667,32.991,90.0,0,1
ping_pong_000,ping_pong,4.33333,34.491,90.0,0,1
ping_pong_000,ping_pong,4.35,35.991,90.0,0,1
ping_pong_000,ping_pong,4.36667,37.491,90.0,0,1
ping_pong_000,ping_pong,4.38333,38.991,90.0,0,1
ping_pong_000,ping_pong,4.4,40.491,90.0,0,1
ping_pong_000,ping_pong,4.41667,41.991,90.0,0,1
ping_pong_000,ping_pong,4.43333,43.491,90.0,0,1
ping_pong_000,ping_pong,4.45,44.991,90.0,0,1
ping_pong_000,ping_pong,4.46667,46.491,90.0,0,1
ping_pong_000,ping_pong,4.48333,47.991,90.0,0,1
ping_pong_000,ping_pong,4.5,49.491,90.0,0,1
ping_pong_000,ping_pong,4.51667,50.991,90.0,0,1
ping_pong_000,ping_pong,4.53333,52.491,90.0,0,1
ping_pong_000,ping_pong,4.55,53.991,90.0,0,1
ping_pong_000,ping_pong,4.56667,55.491,90.0,0,1
ping_pong_000,ping_pong,4.58333,56.991,90.0,0,1
ping_pong_000,ping_pong,4.6,58.491,90.0,0,1
ping_pong_000,ping_pong,4.61667,59.991,90.0,0,1
ping_pong_000,ping_pong,4.63333,61.491,90.0,0,1
ping_pong_000,ping_pong,4.65,62.991,90.0,0,1
ping_pong_000,ping_pong,4.66667,64.491,90.0,0,1
ping_pong_000,ping_pong,4.68333,65.991,90.0,0,1
ping_pong_000,ping_pong,4.7,67.491,90.0,0,1
ping_pong_000,ping_pong,4.71667,68.991,90.0,0,1
ping_pong_000,ping_pong,4.73333,70.491,90.0,0,1
ping_pong_000,ping_pong,4.75,71.991,90.0,0,1
ping_pong_000,ping_pong,4.76667,73.491,90.0,0,1
ping_pong_000,ping_pong,4.78333,74.991,90.0,0,1
ping_pong_000,ping_pong,4.8,76.491,90.0,0,1
ping_pong_000,ping_pong,4.81667,77.991,90.0,0,1
ping_pong_000,ping_pong,4.83333,79.491,90.0,0,1
ping_pong_000,ping_pong,4.85,80.991,90.0,0,1
ping_pong_000,ping_pong,4.86667,82.491,90.0,0,1
ping_pong_000,ping_pong,4.88333,83.991,90.0,0,1
ping_pong_000,ping_pong,4.9,85.491,90.0,0,1
ping_pong_000,ping_pong,4.91667,86.991,90.0,0,1
ping_pong_000,ping_pong,4.93333,88.491,90.0,0,1
ping_pong_000,ping_pong,4.95,89.991,90.0,0,1
ping_pong_000,ping_pong,4.96667,91.491,90.0,0,1
ping_pong_000,ping_pong,4.98333,92.991,90.0,0,1
ping_pong_000,ping_pong,5.0,94.491,90.0,0,1
ping_pong_000,ping_pong,5.01667,95.991,90.0,0,1
ping_pong_000,ping_pong,5.03333,97.491,90.0,0,1
ping_pong_000,ping_pong,5.05,98.991,90.0,0,1
ping_pong_000,ping_pong,5.06667,100.491,90.0,0,1
ping_pong_000,ping_pong,5.08333,101.991,90.0,0,1
