session_id,pattern,t,x,vx,input_left,input_right
noisy_ping_pong_003,noisy_ping_pong,0.0,96.349,0.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.01667,97.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.03333,99.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.05,100.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.06667,102.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.08333,103.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.1,105.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.11667,106.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.13333,108.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.15,109.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.16667,111.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.18333,112.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.2,114.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.21667,115.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.23333,117.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.25,118.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.26667,120.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.28333,121.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.3,123.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.31667,124.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.33333,126.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.35,127.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.36667,129.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.38333,130.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.4,132.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.41667,133.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.43333,135.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.45,136.849,90.0,0,0
noisy_ping_pong_003,noisy_ping_pong,0.46667,136.849,0.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.48333,138.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.5,139.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.51667,141.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.53333,142.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.55,144.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.56667,145.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.58333,147.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.6,148.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.61667,150.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.63333,151.849,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.65,153.349,90.0,0,1
noisy_ping_pong_003,noisy_ping_pong,0.66667,154.849,90.0,0,1
