session_id,pattern,t,x,vx,input_left,input_right
sine_000,sine,0.0,150.24,0.0,0,1
sine_000,sine,0.01667,151.74,90.0,0,1
sine_000,sine,0.03333,153.24,90.0,0,1
sine_000,sine,0.05,154.74,90.0,0,1
sine_000,sine,0.06667,156.24,90.0,0,1
sine_000,sine,0.08333,157.74,90.0,0,1
sine_000,sine,0.1,159.24,90.0,0,1
sine_000,sine,0.11667,160.74,90.0,0,1
sine_000,sine,0.13333,162.24,90.0,0,1
sine_000,sine,0.15,163.74,90.0,0,1
sine_000,sine,0.16667,165.24,90.0,0,1
sine_000,sine,0.18333,166.74,90.0,0,1
sine_000,sine,0.2,168.24,90.0,0,0
sine_000,sine,0.21667,168.24,0.0,0,0
sine_000,sine,0.23333,168.24,0.0,0,0
sine_000,sine,0.25,168.24,0.0,0,0
sine_000,sine,0.26667,168.24,0.0,0,0
sine_000,sine,0.28333,168.24,0.0,0,0
sine_000,sine,0.3,168.24,0.0,0,0
sine_000,sine,0.31667,168.24,0.0,0,0
sine_000,sine,0.33333,168.24,0.0,0,0
sine_000,sine,0.35,168.24,0.0,1,0
sine_000,sine,0.36667,166.74,-90.0,1,0
sine_000,sine,0.38333,165.24,-90.0,1,0
sine_000,sine,0.4,163.74,-90.0,1,0
sine_000,sine,0.41667,162.24,-90.0,1,0
sine_000,sine,0.43333,160.74,-90.0,1,0
sine_000,sine,0.45,159.24,-90.0,1,0
sine_000,sine,0.46667,157.74,-90.0,1,0
sine_000,sine,0.48333,156.24,-90.0,1,0
sine_000,sine,0.5,154.74,-90.0,1,0
sine_000,sine,0.51667,153.24,-90.0,1,0
sine_000,sine,0.53333,151.74,-90.0,1,0
sine_000,sine,0.55,150.24,-90.0,1,0
sine_000,sine,0.56667,148.74,-90.0,1,0
sine_000,sine,0.58333,147.24,-90.0,1,0
sine_000,sine,0.6,145.74,-90.0,1,0
sine_000,sine,0.61667,144.24,-90.0,1,0
sine_000,sine,0.63333,142.74,-90.0,1,0
sine_000,sine,0.65,141.24,-90.0,1,0
sine_000,sine,0.66667,139.74,-90.0,1,0
sine_000,sine,0.68333,138.24,-90.0,1,0
sine_000,sine,0.7,136.74,-90.0,1,0
sine_000,sine,0.71667,135.24,-90.0,1,0
sine_000,sine,0.73333,133.74,-90.0,1,0
sine_000,sine,0.75,132.24,-90.0,1,0
sine_000,sine,0.76667,130.74,-90.0,1,0
sine_000,sine,0.78333,129.24,-90.0,1,0
sine_000,sine,0.8,127.74,-90.0,1,0
sine_000,sine,0.81667,126.24,-90.0,1,0
sine_000,sine,0.83333,124.74,-90.0,1,0
sine_000,sine,0.85,123.24,-90.0,1,0
sine_000,sine,0.86667,121.74,-90.0,1,0
sine_000,sine,0.88333,120.24,-90.0,1,0
sine_000,sine,0.9,118.74,-90.0,1,0
sine_000,sine,0.91667,117.24,-90.0,1,0
sine_000,sine,0.93333,115.74,-90.0,1,0
sine_000,sine,0.95,114.24,-90.0,1,0
sine_000,sine,0.96667,112.74,-90.0,1,0
sine_000,sine,0.98333,111.24,-90.0,1,0
sine_000,sine,1.0,109.74,-90.0,1,0
sine_000,sine,1.01667,108.24,-90.0,1,0
sine_000,sine,1.03333,106.74,-90.0,1,0
sine_000,sine,1.05,105.24,-90.0,1,0
sine_000,sine,1.06667,103.74,-90.0,1,0
sine_000,sine,1.08333,102.24,-90.0,1,0
sine_000,sine,1.1,100.74,-90.0,1,0
sine_000,sine,1.11667,99.24,-90.0,1,0
sine_000,sine,1.13333,97.74,-90.0,1,0
sine_000,sine,1.15,96.24,-90.0,1,0
sine_000,sine,1.16667,94.74,-90.0,1,0
