session_id,pattern,t,x,vx,input_left,input_right
step_and_pause_001,step_and_pause,0.0,148.906,0.0,1,0
step_and_pause_001,step_and_pause,0.01667,147.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.03333,145.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.05,144.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.06667,142.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.08333,141.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.1,139.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.11667,138.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.13333,136.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.15,135.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.16667,133.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.18333,132.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.2,130.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.21667,129.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.23333,127.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.25,126.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.26667,124.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.28333,123.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.3,121.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.31667,120.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.33333,118.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.35,117.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.36667,115.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.38333,114.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.4,112.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.41667,111.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.43333,109.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.45,108.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.46667,106.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.48333,105.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.5,103.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.51667,102.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.53333,100.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.55,99.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.56667,97.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.58333,96.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.6,94.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.61667,93.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.63333,91.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.65,90.406,-90.0,1,0
step_and_pause_001,step_and_pause,0.66667,88.906,-90.0,1,0
step_and_pause_001,step_and_pause,0.68333,87.406,-90.0,0,0
step_and_pause_001,step_and_pause,0.7,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.71667,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.73333,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.75,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.76667,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.78333,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.8,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.81667,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.83333,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.85,87.406,0.0,0,0
step_and_pause_001,step_and_pause,0.86667,87.406,0.0,0,0
