session_id,pattern,t,x,vx,input_left,input_right
noisy_step_and_pause_002,noisy_step_and_pause,0.0,175.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.01667,175.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.03333,175.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.05,175.389,0.0,0,1
noisy_step_and_pause_002,noisy_step_and_pause,0.06667,176.889,90.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.08333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.1,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.11667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.13333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.15,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.16667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.18333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.2,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.21667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.23333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.25,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.26667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.28333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.3,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.31667,176.889,0.0,0,1
noisy_step_and_pause_002,noisy_step_and_pause,0.33333,178.389,90.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.35,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.36667,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.38333,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.4,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.41667,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.43333,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.45,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.46667,178.389,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.48333,178.389,0.0,1,0
noisy_step_and_pause_002,noisy_step_and_pause,0.5,176.889,-90.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.51667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.53333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.55,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.56667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.58333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.6,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.61667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.63333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.65,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.66667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.68333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.7,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.71667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.73333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.75,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.76667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.78333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.8,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.81667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.83333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.85,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.86667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.88333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.9,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.91667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.93333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.95,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.96667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,0.98333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.0,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.01667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.03333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.05,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.06667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.08333,176.889,0.0,1,0
noisy_step_and_pause_002,noisy_step_and_pause,1.1,175.389,-90.0,0,1
noisy_step_and_pause_002,noisy_step_and_pause,1.11667,176.889,90.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.13333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.15,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.16667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.18333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.2,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.21667,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.23333,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.25,176.889,0.0,0,0
noisy_step_and_pause_002,noisy_step_and_pause,1.26667,176.889,0.0,1,0
noisy_step_and_pause_002,noisy_step_and_pause,1.28333,175.389,-90.0,1,0
noisy_step_and_pause_002,noisy_step_and_pause,1.3,173.889,-90.0,0,1
