session_id,pattern,t,x,vx,input_left,input_right
dodge_and_return_003,dodge_and_return,0.0,9.664,0.0,0,1
dodge_and_return_003,dodge_and_return,0.01667,11.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.03333,12.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.05,14.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.06667,15.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.08333,17.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.1,18.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.11667,20.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.13333,21.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.15,23.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.16667,24.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.18333,26.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.2,27.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.21667,29.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.23333,30.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.25,32.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.26667,33.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.28333,35.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.3,36.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.31667,38.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.33333,39.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.35,41.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.36667,42.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.38333,44.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.4,45.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.41667,47.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.43333,48.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.45,50.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.46667,51.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.48333,53.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.5,54.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.51667,56.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.53333,57.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.55,59.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.56667,60.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.58333,62.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.6,63.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.61667,65.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.63333,66.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.65,68.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.66667,69.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.68333,71.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.7,72.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.71667,74.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.73333,75.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.75,77.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.76667,78.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.78333,80.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.8,81.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.81667,83.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.83333,84.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.85,86.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.86667,87.664,90.0,0,1
dodge_and_return_003,dodge_and_return,0.88333,89.164,90.0,0,1
dodge_and_return_003,dodge_and_return,0.9,90.664,90.0,0,1
