session_id,pattern,t,x,vx,input_left,input_right
edge_hugging_002,edge_hugging,0.0,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.01667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.03333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.05,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.06667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.08333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.1,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.11667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.13333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.15,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.16667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.18333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.2,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.21667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.23333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.25,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.26667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.28333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.3,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.31667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.33333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.35,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.36667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.38333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.4,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.41667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.43333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.45,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.46667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.48333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.5,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.51667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.53333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.55,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.56667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.58333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.6,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.61667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.63333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.65,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.66667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.68333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.7,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.71667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.73333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.75,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.76667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.78333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.8,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.81667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.83333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.85,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.86667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.88333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.9,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.91667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.93333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.95,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.96667,10.186,0.0,0,0
edge_hugging_002,edge_hugging,0.98333,10.186,0.0,0,0
edge_hugging_002,edge_hugging,1.0,10.186,0.0,0,0
edge_hugging_002,edge_hugging,1.01667,10.186,0.0,0,0
